Time (ps),Backbone
578.0,1.1609217805375345
580.0,1.1748074685210312
582.0,1.1860557731784294
584.0,1.192955421978492
586.0,1.1859982083515963
588.0,1.1631980005980007
590.0,1.2081448414529754
592.0,1.191071575518684
594.0,1.1840342824905674
596.0,1.2079451799945897
598.0,1.1773048078274395
600.0,1.2009671252827354
602.0,1.216935536888411
604.0,1.1733786721941872
606.0,1.2440726538263898
608.0,1.2115548598633565
610.0,1.2256576761631761
612.0,1.222575379231452
614.0,1.2053141381061916
616.0,1.1743667571399639
618.0,1.1981782811332156
620.0,1.1950422896381399
622.0,1.1861764588999526
624.0,1.2073336886841415
626.0,1.1935631829095235
628.0,1.2179110964972804
630.0,1.2113192378008943
632.0,1.1998474837850668
634.0,1.2203028877345234
636.0,1.2186616574672806
638.0,1.219480225509359
640.0,1.2080138228345894
642.0,1.216911425320608
644.0,1.208321700662453
646.0,1.1901977801844605
648.0,1.2408835540184038
650.0,1.217624328312356
652.0,1.2282057651298317
654.0,1.2074187235210432
656.0,1.2443284039034266
658.0,1.2014483439627264
660.0,1.2243489954163256
662.0,1.1993655891959205
664.0,1.206187269898008
666.0,1.2071538501384025
668.0,1.233141851023348
670.0,1.2260974513862002
672.0,1.2306583763040588
674.0,1.2423412284756326
676.0,1.2311692515135295
678.0,1.2482997952146848
680.0,1.2190585367891889
682.0,1.2331014068803958
684.0,1.2327665747840841
686.0,1.230660018842431
688.0,1.2457885735131589
690.0,1.2147230253107641
692.0,1.2328108442421706
694.0,1.2050228980751656
696.0,1.2537161392877048
698.0,1.214048765224906
700.0,1.2240616036533967
702.0,1.2163481249533836
704.0,1.2179514718417415
706.0,1.214203177213544
708.0,1.2326367681532715
710.0,1.2229222929069627
712.0,1.2299572004220254
714.0,1.2293870362823698
716.0,1.2176647963557485
718.0,1.2310770339232193
720.0,1.2247925150963967
722.0,1.2448469355735965
724.0,1.2268625474395003
726.0,1.2218094714405225
728.0,1.223222171332162
730.0,1.2451644762979894
732.0,1.2243709645382772
734.0,1.2381031045274027
736.0,1.2094759267726114
738.0,1.2408780743427086
740.0,1.220363778664085
742.0,1.2161334750879214
744.0,1.2173592514640001
746.0,1.222925309898083
748.0,1.232609920218041
750.0,1.2318007325605185
752.0,1.1778762310836832
754.0,1.248362363582299
756.0,1.210763664357028
758.0,1.2093512399340698
760.0,1.259247745470096
762.0,1.2387518936103414
764.0,1.2298574471497796
766.0,1.2465940110425657
768.0,1.2460514672562848
770.0,1.2579543908500899
772.0,1.241478609220668
774.0,1.224411608249825
776.0,1.2294487320772995
778.0,1.2373320411159863
780.0,1.217714515262447
782.0,1.236867045273406
784.0,1.2592109776597822
786.0,1.2251557236826092
788.0,1.2063578457202477
790.0,1.2197827641652135
792.0,1.2033491348296823
794.0,1.2593463808954046
796.0,1.2158615208058015
798.0,1.235427170711029
800.0,1.2353167141069106
802.0,1.2370145108041344
804.0,1.2290446460228226
806.0,1.2320132268954276
808.0,1.2238600560607489
810.0,1.1999129086563847
812.0,1.2394407767269495
814.0,1.2195900302308846
816.0,1.2412167574658914
818.0,1.2123929321110625
820.0,1.2262367107038306
822.0,1.207199181044897
824.0,1.2401409996386703
826.0,1.226653187748447
828.0,1.2152006445103258
830.0,1.2271643338993887
832.0,1.2543623479463732
834.0,1.222367646280053
836.0,1.2298472313555886
838.0,1.1987930565003433
840.0,1.2112238717415673
842.0,1.2016494807205589
844.0,1.201502391199487
846.0,1.2322253554098572
848.0,1.2194107073706733
850.0,1.2249994313386212
852.0,1.2213511289788488
854.0,1.2424647376995108
856.0,1.2164826202607608
858.0,1.2530165844295413
860.0,1.2335404255371853
862.0,1.2268943359905553
864.0,1.2369715176455287
866.0,1.2303571417310548
868.0,1.2126080887314001
870.0,1.2344073492403678
872.0,1.2270662258151483
874.0,1.2209162570169163
876.0,1.184400370358713
878.0,1.2167736645787877
880.0,1.2298325468304592
882.0,1.2274128615524351
884.0,1.2207918520707897
886.0,1.218226156590958
888.0,1.2192942918187637
890.0,1.2496352795247443
892.0,1.197352783415683
894.0,1.203386238706598
896.0,1.2193744182846564
898.0,1.228322717500564
900.0,1.2200414114740545
902.0,1.1932403289397884
904.0,1.2322760004939255
906.0,1.2066220837485437
908.0,1.2210464089677884
910.0,1.2004690320219014
912.0,1.2033671893546023
914.0,1.209301781800679
916.0,1.1952083045988526
918.0,1.2105383831651846
920.0,1.2001059161155285
922.0,1.1883505911214733
924.0,1.204593086915837
926.0,1.212049521707615
928.0,1.189951015595003
930.0,1.2266656289192612
932.0,1.1821504833539855
934.0,1.238865702324499
936.0,1.2166768266687313
938.0,1.1977815016937496
940.0,1.1999882031190505
942.0,1.2063441160081103
944.0,1.2129843460974161
946.0,1.2185635945184656
948.0,1.2129501288672937
950.0,1.2289225448841512
952.0,1.2130871872173357
954.0,1.2490106811856012
956.0,1.212250834169295
958.0,1.2310581660327193
960.0,1.257168141039055
962.0,1.2317984327881741
964.0,1.2242225158278084
966.0,1.2431619592717056
968.0,1.229193249350597
970.0,1.2057712150156286
972.0,1.2170302713330237
974.0,1.2382679179065286
976.0,1.2237655045459996
978.0,1.2166587874934565
980.0,1.204250253881261
982.0,1.2412702534249511
984.0,1.2216786125786816
986.0,1.2093786563569577
988.0,1.207137827068501
990.0,1.2180840703605669
992.0,1.233095650272187
994.0,1.2093844847940811
996.0,1.2071944768066152
998.0,1.2081275554603703
1000.0,1.1918546577947062
1002.0,1.2317187274595691
1004.0,1.2144037038900584
1006.0,1.205142834038119
1008.0,1.212408496610804
1010.0,1.2301637472182856
1012.0,1.183869411557929
1014.0,1.1941110354255724
1016.0,1.2199155831420925
1018.0,1.207613416910995
1020.0,1.2116116520441964
1022.0,1.2250895997502607
1024.0,1.242308118638292
1026.0,1.2158898004887582
1028.0,1.249958020034778
1030.0,1.237648944127352
1032.0,1.2320738349597224
1034.0,1.2451682549349556
1036.0,1.211948380393305
1038.0,1.2509318221676191
1040.0,1.224887211875932
1042.0,1.2048603037800887
1044.0,1.2307991903359807
1046.0,1.2473047002144066
1048.0,1.2233517093603505
1050.0,1.2517917717306681
1052.0,1.2316892709267138
1054.0,1.260141386192125
1056.0,1.2122113427655994
1058.0,1.219886057144186
1060.0,1.2211736055900222
1062.0,1.2516064784622836
1064.0,1.2448172489609286
1066.0,1.228528553050208
1068.0,1.2447796543655956
1070.0,1.2407374041799026
1072.0,1.2152632250001028
1074.0,1.243852982997912
1076.0,1.225070502932446
1078.0,1.2421071103774635
1080.0,1.2140026984983727
1082.0,1.2398448132793074
1084.0,1.2493647668925534
1086.0,1.2406896346903264
1088.0,1.2096127886782382
1090.0,1.197945917748049
1092.0,1.220453420529602
1094.0,1.238602135718201
1096.0,1.2486869384275388
1098.0,1.2521037946975477
1100.0,1.2680609332539925
1102.0,1.2365296267974086
1104.0,1.2358568796354044
1106.0,1.2221142071747204
1108.0,1.2574174069437718
1110.0,1.248432857219083
1112.0,1.24097153357302
1114.0,1.2447246242912355
1116.0,1.2494718827711364
1118.0,1.2297733476488948
1120.0,1.2402829644229467
1122.0,1.2393706681085912
1124.0,1.2498501879489947
1126.0,1.2353362371726109
1128.0,1.2265285086808733
1130.0,1.24472718697921
1132.0,1.2478091979066352
1134.0,1.251286984068167
1136.0,1.2284257225180715
1138.0,1.2495312393382871
1140.0,1.231717903510779
1142.0,1.2376931556447905
1144.0,1.2741722063165661
1146.0,1.232130955860243
1148.0,1.223664426547091
1150.0,1.2539029257559038
1152.0,1.2634383544819656
1154.0,1.2551912665050715
1156.0,1.2244558719518028
1158.0,1.2432070663920285
1160.0,1.2660155089001939
1162.0,1.2441756354858893
1164.0,1.2192931673933125
1166.0,1.2318056460505904
1168.0,1.2202220235011052
1170.0,1.2576415977564133
1172.0,1.2290609232314758
1174.0,1.2355501448722488
1176.0,1.2423199006819818
1178.0,1.247363989631178
1180.0,1.270552888060708
1182.0,1.2430849944340756
1184.0,1.2669441752948354
1186.0,1.2487638613014185
1188.0,1.2590876838657263
1190.0,1.2417598769775757
1192.0,1.2369560277953182
1194.0,1.2405313613902702
1196.0,1.2434755748092545
1198.0,1.2442340390857207
1200.0,1.2451013402437086
1202.0,1.2338536809609142
1204.0,1.277249416410076
1206.0,1.268135165811447
1208.0,1.2313985229195235
1210.0,1.2606708151131536
1212.0,1.2613850379253178
1214.0,1.2559866661577637
1216.0,1.2292932491093496
1218.0,1.2364372262180119
1220.0,1.240147663672836
1222.0,1.239596206416026
1224.0,1.2409560233071355
1226.0,1.2348642835773078
1228.0,1.231355978503037
1230.0,1.245053921001751
1232.0,1.2514658162160854
1234.0,1.2430303973514227
1236.0,1.2393969682374502
1238.0,1.2466745777476664
1240.0,1.2631900002722678
1242.0,1.2367399192662152
1244.0,1.2367116626048948
1246.0,1.2451979586355437
1248.0,1.2475926058586664
1250.0,1.2244733157154948
1252.0,1.2401174148287666
1254.0,1.2113543071404191
1256.0,1.2196142784371071
1258.0,1.244495272299926
1260.0,1.2556245495134812
1262.0,1.225376172237914
1264.0,1.2490848971567734
1266.0,1.2514165844552698
1268.0,1.251773171752054
1270.0,1.2447763692447582
1272.0,1.261808588463399
1274.0,1.2140942001299238
1276.0,1.2084828423821143
1278.0,1.2229481655392973
1280.0,1.2369443433229845
1282.0,1.231728528858071
1284.0,1.2225052505613827
1286.0,1.2122458143631956
1288.0,1.232392715574185
1290.0,1.2345800576030348
1292.0,1.2660836124820896
1294.0,1.272546731604228
1296.0,1.2388693927582364
1298.0,1.2550786934921019
1300.0,1.2304417520051256
1302.0,1.2576301623168924
1304.0,1.2210899431669362
1306.0,1.2393393711092244
1308.0,1.2367172583336055
1310.0,1.253521537839328
1312.0,1.2462162697603845
1314.0,1.2660512806414637
1316.0,1.2211321826625778
1318.0,1.2248916273300232
1320.0,1.253723643696371
1322.0,1.2512887752877042
1324.0,1.2390667527401518
1326.0,1.2686545069278645
1328.0,1.2357215401605004
1330.0,1.2588211138854637
1332.0,1.292474532580025
1334.0,1.2313518275117743
1336.0,1.2345781160634144
1338.0,1.2553776110613768
1340.0,1.2424066733364498
1342.0,1.2273782033349745
1344.0,1.2370603092190124
1346.0,1.2316195181738752
1348.0,1.2192611545584535
1350.0,1.2419159581110186
1352.0,1.2465051345294191
1354.0,1.231645874322005
1356.0,1.22958457971226
1358.0,1.2203454783195846
1360.0,1.2160329710424418
1362.0,1.2326666612477886
1364.0,1.2340669538962497
1366.0,1.2480629669067378
1368.0,1.2391229622387263
1370.0,1.2423315659981236
1372.0,1.2511668937050833
1374.0,1.2412098196656551
1376.0,1.2312191102699916
1378.0,1.2287498998539397
1380.0,1.2338656332148783
1382.0,1.2383756260629615
1384.0,1.2365400069494763
1386.0,1.2303485438896542
1388.0,1.2237595435905955
1390.0,1.251857167889174
1392.0,1.2606068315252674
1394.0,1.24280538108268
1396.0,1.2644253758795974
1398.0,1.2451859578472984
1400.0,1.253793264665822
1402.0,1.2390314264565159
1404.0,1.214545284335223
1406.0,1.2447012317504624
1408.0,1.2341297620413494
1410.0,1.2472612988756824
1412.0,1.2720478993858326
1414.0,1.2229310727163965
1416.0,1.238779952641464
1418.0,1.2060185520968403
1420.0,1.2081751020362275
1422.0,1.2455733330570864
1424.0,1.2326517339319139
1426.0,1.2688846965534122
1428.0,1.2390060864684656
1430.0,1.2655347203958467
1432.0,1.2498367603251204
1434.0,1.2503242312390945
1436.0,1.247584685633308
1438.0,1.2396321479736063
1440.0,1.2575303494240768
1442.0,1.2481810168407712
1444.0,1.2474849796813137
1446.0,1.229505353883332
1448.0,1.245648625747543
1450.0,1.2275726195013887
1452.0,1.2362182460681024
1454.0,1.2492685064037352
1456.0,1.232627331106583
1458.0,1.239652975614985
1460.0,1.2437819083357182
1462.0,1.2235287512205926
1464.0,1.2237365892289214
1466.0,1.2426760154394587
1468.0,1.2381416802205565
1470.0,1.2084895023641746
1472.0,1.2305286199191505
1474.0,1.2281057322452347
1476.0,1.2321228420794776
1478.0,1.2407400447108687
1480.0,1.2338406207894583
1482.0,1.2347054885950783
1484.0,1.252674542910338
1486.0,1.2302273304012645
1488.0,1.240299343719479
1490.0,1.2414638331477177
1492.0,1.2498969585120585
1494.0,1.2342611333602174
1496.0,1.2673320940831125
1498.0,1.2370142943677704
1500.0,1.2488617704669214
1502.0,1.23316209218062
1504.0,1.2419312990113769
1506.0,1.255092153205291
1508.0,1.2354212118181398
1510.0,1.238149217539213
1512.0,1.2406980702883414
1514.0,1.2243921267672588
1516.0,1.2557263950764752
1518.0,1.235546887472771
1520.0,1.2359043804162888
1522.0,1.2225697154109405
1524.0,1.2362955803508453
1526.0,1.242953322477279
1528.0,1.23705452736011
1530.0,1.2061692090043057
1532.0,1.2454710345864337
1534.0,1.2523885353322293
1536.0,1.2027423356790885
1538.0,1.2331948560191655
1540.0,1.2358326233299197
1542.0,1.220421836881222
1544.0,1.2575122693951224
1546.0,1.207394162097591
1548.0,1.2352508743602393
1550.0,1.2060302878157654
1552.0,1.233468925749738
1554.0,1.2313666711092486
1556.0,1.2688535629562756
1558.0,1.2419934168058433
1560.0,1.2475410997539418
1562.0,1.263979803146304
1564.0,1.2334681923137871
1566.0,1.2514258755368408
1568.0,1.2607597158410324
1570.0,1.2304973383959936
1572.0,1.2487357097565086
1574.0,1.2283013621528824
1576.0,1.2443066529865658
1578.0,1.24959141691258
1580.0,1.2332812572879257
1582.0,1.2681277731996674
1584.0,1.2430180984560661
1586.0,1.2565429706526605
1588.0,1.240747857668609
1590.0,1.2540710160407846
1592.0,1.2339069894088455
1594.0,1.2680609697185028
1596.0,1.2365892477419917
1598.0,1.2563353592656665
1600.0,1.225591360774263
1602.0,1.2285534221261107
1604.0,1.2433483295642813
1606.0,1.2447847450391463
1608.0,1.2355806416794453
1610.0,1.2503755639212326
1612.0,1.2467900804802292
1614.0,1.2431353451396738
1616.0,1.2455842979373197
1618.0,1.2638878787961816
1620.0,1.2397383937342703
1622.0,1.2655137329115445
1624.0,1.2315801029292308
1626.0,1.227979096627885
1628.0,1.2480580531342333
1630.0,1.255038301203117
1632.0,1.2510613975604392
1634.0,1.217128975072164
1636.0,1.2417296499518993
1638.0,1.2294078799342922
1640.0,1.2623290576203539
1642.0,1.2089124781093243
1644.0,1.2247274534513677
1646.0,1.21736125727581
1648.0,1.2649920311779133
1650.0,1.271019820683181
1652.0,1.2442787934648818
